,id,tid_not_to_be_used,airline,tag,tweet
2896,108792,5.72608E+17,United,rO(x6c15'Can,@united our flight out of IAH-&gt;NRT was delayed 2.5 hours due to baggage problem. What are the chances ANA will hold the NRT-&gt;MNL 5:30pm ?
2897,108973,5.72752E+17,AlaskaAir,rO(x6c15'Can,@AmericanAir 50% of the time using you and you can't be on time. These guys don't waste my time: @SouthwestAir @AlaskaAir @Delta
2898,109015,5.7277E+17,SouthWest,rO(x6c15'Can,"@SouthwestAir is there a way to ""return"" my wifi purchase. It's so slow. Basic pages won't load, apps are stalling! http://t.co/XUZEOQBGGv"
2899,109029,5.72774E+17,United,rO(x6c15'Can,"@united please help. spent hour on phone yesterday-supposed to get call when problem with website solved. no call, problem not solved."
2900,109074,5.72789E+17,SouthWest,rO(x6c15'Can,"@SouthwestAir very disappointed at the gate at MCO. Pd for EB for family of 7 B3-B9, only to have other fams w/o kids 4/under before us."
2901,109168,5.72822E+17,SouthWest,rO(x6c15'Can,@SouthwestAir My flight was cancelled from BWI to TPA today. I've been on hold for &gt;10min. Is there another way I can get through? thnx.
2902,109206,5.7283E+17,American,rO(x6c15'Can,@mlgHwnT @AmericanAir i go on a flight with them in 2 days dont tell me they are bad i dont wanna be dead
2903,109226,5.72835E+17,United,rO(x6c15'Can,"When I leave DVE for my own show one day, I'll always remember what @DVERandy taught me. Don't fly @united"
2904,109241,5.7284E+17,United,rO(x6c15'Can,@united so unhappy with my flight situation I actually made a twitter account to voice complaints. #fail #customerservice #awful
2905,109256,5.72844E+17,United,rO(x6c15'Can,"Hey, @united -it's bad enough you delayed my 18-minute flight by two hours; how 'bout not saying it's b/c of weather-pilot says mech issues!"
2906,109298,5.72857E+17,American,rO(x6c15'Can,"No response from @AmericanAir after AA diverted my DCA flt to EWR, stranded us in Newark @ 1am &amp; refused to issue hotel vouchers. #srsly?"
2907,109315,5.72863E+17,American,rO(x6c15'Can,@AmericanAir 7 hrs &amp; counting on hold? R U  gonna cut @PhilGizzi a check for a work day? #titanicairlines  #allhandscurrentlyfapping
2908,109409,5.72893E+17,Delta,rO(x6c15'Can,@DeltaAssist stuck overseas trying to cancel my flight for tomorrow but the app keeps routing me out of the option! why do I do?
2909,109566,5.72941E+17,SouthWest,rO(x6c15'Can,The @SouthwestAir peeps at LaGuardia really need to work on the fuel issues. Refueling the plane twice &amp; now the de-icer needs fuel. 
2910,109631,5.72962E+17,SouthWest,rO(x6c15'Can,After hours delayed on @SouthwestAir ... I'm in seat 7A. @DierksBentley can be very tempting. #drunkonaplane #amused #tempted #tootired
2911,109634,5.72964E+17,American,rO(x6c15'Can,@AmericanAir 'Missing in Dallas' Case of wine as checked baggage Mon. KONT to DFW AAL29 to CLT never made it to CLT. Handlers please return!
2912,109635,5.72965E+17,American,rO(x6c15'Can,@AmericanAir can you please send someone to DFW B49 so we can pull into our open gate. Been waiting for almost 40 minutes.  #waitingforagate
2913,109672,5.72976E+17,Delta,rO(x6c15'Can,Anyone stuck (or have friends) on @delta 498 JFK-SEA? Need 2 get a msg 2 someon on plane but their phone is dead....@DeltaAssist can u help?
2914,109750,5.73061E+17,American,rO(x6c15'Can,@AmericanAir I have been on hold for over a hour trying to reschedule  5:15am flight. What should I do?
2915,109751,5.73062E+17,American,rO(x6c15'Can,@AmericanAir I've been on hold for 1 hour 25 min!!!
2916,109839,5.73135E+17,SouthWest,rO(x6c15'Can,Still waiting to hear from @SouthwestAir on compensation for sitting on the plane for 3 hrs only to have my flight cancelled w/ no hotel.
2917,109840,5.73135E+17,Delta,rO(x6c15'Can,@DeltaAssist I'm stuck sitting next to a guy that is practically taking my seat  flight 422 to lax  any ideas?
2918,109927,5.73155E+17,AlaskaAir,rO(x6c15'Can,In love with the new seat back chargers on @AlaskaAir - never have to worry about running out of charge en route again!
2919,109937,5.73158E+17,United,rO(x6c15'Can,@united How oh how do you manage to mess up our seats and tickets throughout our entire trip?!
2920,110002,5.73172E+17,VirginAmerica,rO(x6c15'Can,@VirginAmerica You just cancelled our flight. 13 hours before we are to board the plane. AND NOBODY ANSWERS YOUR PHONES.....
2921,110013,5.73174E+17,American,rO(x6c15'Can,You're garbage. You had my mom on hold for over 4 hours this day too. She finally hung up. @AmericanAir http://t.co/fTzfNgDH4f
2922,110021,5.73176E+17,Delta,rO(x6c15'Can,"@DeltaAssist hey just got a text that my sfo-jfk flight was cancelled?! Am already on bus to airport, what's going on?"
2923,110051,5.73182E+17,American,rO(x6c15'Can,@AmericanAir having issues booking a flight. Calling in but can't get thru to ANY rep. Someone get back to me ASAP plz.
2924,110166,5.73205E+17,United,rO(x6c15'Can,Got 150$ voucher through @united STILL unhappy with the service I was provided.
2925,110177,5.73206E+17,JetBlue,rO(x6c15'Can,"@SamSweets Rude, @JetBlue. We can party in our respective terminals and pretend we're together. Hope your plane gets fixed soon!"
2926,110190,5.73208E+17,American,rO(x6c15'Can,@AmericanAir been on hold for 2+ hrs trying to rebook a cancelled USAir flight. Any chance I'll get to talk to someone in the next 2?
2927,110264,5.73221E+17,JetBlue,rO(x6c15'Can,My flight got cancelled so I had to depart a day early. I wonder if @JetBlue will give me a drink voucher if I tweet nicely.
2928,110279,5.73224E+17,JetBlue,rO(x6c15'Can,"Brighton, UK. To see my brother and his family who I have not seen in 4 years. I miss them :( @JetBlue #FlyingItForward"
2929,110284,5.73224E+17,SouthWest,rO(x6c15'Can,@SouthwestAir unbelievable. You've cancelled my flights for the same trip twice. No other airlines are. What's your deal?!
2930,110297,5.73226E+17,Delta,rO(x6c15'Can,@DeltaAssist Worst airline ever. Reassigned out of our paid Economy comfort seats and then threatened to get kicked off plane for asking why
2931,110380,5.73244E+17,VirginAmerica,rO(x6c15'Can,@VirginAmerica I booked a flight but never received an email and I lost my confirmation code.. Please help
2932,110451,5.7326E+17,SouthWest,rO(x6c15'Can,@SouthwestAir I'm supposed to fly to BNA in the morning.  Weather looks horrible.  When do you guys make the call? Flight 1798
2933,110585,5.73292E+17,Delta,rO(x6c15'Can,@DeltaAssist please help my gf bag was lost She was going to be bounced last sec out on flight and stewardess took her bag bc overheads full
2934,110636,5.73305E+17,American,rO(x6c15'Can,"@AmericanAir - if your site says my flight tomorrow is a go, but US Air says it's cancelled, who should I believe?  3491 out of CVG to DFW"
2935,110642,5.73308E+17,Delta,rO(x6c15'Can,@DeltaAssist your airline is horrible!!
2936,110665,5.73314E+17,American,rO(x6c15'Can,@AmericanAir  been trying to reach customer service because flight got cancelled but won't even place me on hold.
2937,110671,5.73316E+17,United,rO(x6c15'Can,Hey @United fuck you
2938,110675,5.73317E+17,JetBlue,rO(x6c15'Can,@JetBlue y'all better not cancel tomorrow
2939,110681,5.73318E+17,SouthWest,rO(x6c15'Can,"7/5/14-6 hr wait 4 direct flight 2 TPA due to MX, rcvd vouchers that expire in a yr. 25 min on hld &amp; u won't accept 6 day ext? @SouthwestAir"
2940,110691,5.73322E+17,SouthWest,rO(x6c15'Can,Ugh!  I've been sitting on a plane that landed @Midway at 8:43 pm (36 minutes ago) waiting for the plane to reach the gate. @SouthwestAir
2941,110740,5.73336E+17,Delta,rO(x6c15'Can,@DeltaAssist can you help me make a flight reservation for my grandmother's funeral?! I've been on hold for hours #delta #help
2942,110759,5.73346E+17,VirginAmerica,rO(x6c15'Can,@VirginAmerica seat 17F on my flight out to SFO had a broken seat recline button :((( who do I contact? http://t.co/TkdJf4IRr8
2943,110786,5.73359E+17,American,rO(x6c15'Can,@AmericanAir Was on hold for 90 mins w USair. Got hung up on after talking w rep 2 minutes. Now just busy signal. Are ur phones down?
2944,110881,5.73441E+17,JetBlue,rO(x6c15'Can,@ewr @JetBlue I paid for more speed and all I got was a rude TSA agent telling me that has nothing to do with them
2945,110917,5.73459E+17,AlaskaAir,rO(x6c15'Can,Going to miss #iFlyAlaska #mvp75kgold @AlaskaAir since moving to Chicago. Hello @united _
2946,110968,5.73477E+17,United,rO(x6c15'Can,.@united Imagine Jerry Maguire not having a suit at the draft. NO SHOWING $$. That's how @NothingButNette feels. No bags for 2 days. HELP!
2947,110993,5.73481E+17,American,rO(x6c15'Can,Man killed in plane crash was @AmericanAir #pilot since 1979 - Palm Beach Post http://t.co/d7xXnbMDKd
2948,111003,5.73484E+17,JetBlue,rO(x6c15'Can,@JetBlue is the shit. I hate not flying with them now. TV + extra space + just one person next to you + CHIPS
2949,111011,5.73486E+17,American,rO(x6c15'Can,@therealsamcauhe it's #horrorstories like this have me going @GreyhoundBus over @AmericanAir more and more as of late.  #servicefirst
2950,111041,5.73492E+17,Delta,rO(x6c15'Can,"@DeltaAssist client has med. emergency will miss his flight in a few hours, family is panicked they wont be able to change flight, needhelp"
2951,111102,5.73505E+17,VirginAmerica,rO(x6c15'Can,@VirginAmerica whats a girl gotta do check-in/upgrade? Flight not found online. 67 min on hold IRL. Lady says $129 I pay &amp; oops it's gone :(
2952,111257,5.73533E+17,VirginAmerica,rO(x6c15'Can,"@VirginAmerica I cannot check in online- if I click on checkin, it takes me to the Manage Flights screen with no flight listed? #help"
2953,111339,5.73546E+17,American,rO(x6c15'Can,"@AmericanAir Hi - i have called 4 days in a row, and been on hold a total of 7 hours, and been hung up on twice.  How do I speak to someone?"
2954,111371,5.7355E+17,United,rO(x6c15'Can,@mike_d__ @united @SouthwestAir 55minutes on hold.
2955,111449,5.73561E+17,American,rO(x6c15'Can,@LeydaHV @USAirways @AmericanAir travel days like this are brutal. a #NoWin for anyone unfortunately. Any rescheduling luck?
2956,111479,5.73565E+17,United,rO(x6c15'Can,@united are you so cheap that now you don't even provide pretzels or cookies on a 4+ hour flight? #Ridiculous #BadService #Seriously?
2957,111483,5.73565E+17,VirginAmerica,rO(x6c15'Can,@VirginAmerica you guys don't even offer water when a flight delays plus than 2 hours??????? #NotCool #NotTheBestAtAll
2958,111532,5.73573E+17,JetBlue,rO(x6c15'Can,@JetBlue I've always been your biggest fan but 4 planes scheduled to depart leaving b4 a flight delayed for 6 hrs is a little disheartening.
2959,111548,5.73576E+17,American,rO(x6c15'Can,@AmericanAir and @USAirways ur customer service sucked. I arrived for my flight over an hour early n u made me wait so long I miss my flight
2960,111587,5.73582E+17,United,rO(x6c15'Can,@united you're the worst
2961,111600,5.73585E+17,United,rO(x6c15'Can,@united is it possible to switch to the same flight tomorrow? Reservation M141JB departing today from EWR
2962,111605,5.73585E+17,American,rO(x6c15'Can,"@AmericanAir - Been on hold for 1hr &amp; 51mins.  I need to cancel a flight, is this the average wait time?  #hatingsnowforreal"
2963,111629,5.73589E+17,JetBlue,rO(x6c15'Can,@jetblue my flights have been cancelled once and delayed 2x (LGA 499 ) can I rebook for tomorrow morning?
2964,111667,5.73596E+17,SouthWest,rO(x6c15'Can,@SouthwestAir Been on hold for 2 hours. On flight 2771 LGA&gt;MKE tonight and its on time but really need to know if it could be x'd.
2965,111686,5.736E+17,JetBlue,rO(x6c15'Can,@JetBlue has won the day with their on hold music. Yes I danced a jig as it played.  #colormebad #notsexyouup #theothersong
2966,111725,5.73606E+17,SouthWest,rO(x6c15'Can,"Our flight got cancelled, we never even boarded our plane, but @SouthwestAir still lost my luggage.... #killme"
2967,111728,5.73606E+17,American,rO(x6c15'Can,"@AmericanAir waiting for fly 150 BWI to DFW, connecting to SAN. Any other way to get to SAN"
2968,111736,5.73608E+17,SouthWest,rO(x6c15'Can,@AmericanAir FUCK YOU and your horrible service. @SouthwestAir you will forever have my business!!!
2969,111747,5.73611E+17,SouthWest,rO(x6c15'Can,"@SouthwestAir been on hold for almost 30 min. Just need to switch flight that was canceled, but website isn't letting me. Help? Please?"
2970,111806,5.7362E+17,American,rO(x6c15'Can,"@AmericanAir flight AA4206 from STL to Pit landed at 5:28 pm, sat on Tarmac for 31 minutes before pulling into gate at 5:59... Frustrated"
2971,111842,5.73626E+17,JetBlue,rO(x6c15'Can,@JetBlue @HonestlySherry  argh... thats not good.. we have plans at 6pm in vegas.!!
2972,111871,5.7363E+17,United,rO(x6c15'Can,"All global service, zone1 suits stood aside for woman w/baby to board first but @united gate agent enforced policy, made her wait #slowclap"
2973,111898,5.73635E+17,Delta,rO(x6c15'Can,@DeltaAssist I'm trying to cancel a flight for tomorrow. It says I need to speak to a rep. But call times are 3+ hours. Any other way?
2974,111908,5.73637E+17,SouthWest,rO(x6c15'Can,@SouthwestAir I've been on hold for 30 minutes trying to speak to a real human regarding a flight cancellation...can I get some help?
2975,111924,5.73639E+17,SouthWest,rO(x6c15'Can,How can you delay a flight then push it back to the original time? @southwestair you fucking suck.
2976,111956,5.73645E+17,SouthWest,rO(x6c15'Can,@SouthwestAir let my brother start a multi leg trip then cancel his destination flight when he is trapped in a city with nobody to stay with
2977,111986,5.73651E+17,SouthWest,rO(x6c15'Can,@SouthwestAir Only flight canceled tomorrow out of Philly and we can't get through to an agent. 2 hours and waiting.....
2978,112109,5.73678E+17,United,rO(x6c15'Can,@rachelcd4: @united Overbooked flight and just announced flight attendant wasn't aware of schedule? Sitting here waiting. Fail.
2979,112182,5.73694E+17,VirginAmerica,rO(x6c15'Can,_@VirginAmerica pls start flying more places!!list of 'never flying again'grows daily(add #United today)!Missing your friendly/sweet team!
2980,112183,5.73694E+17,JetBlue,rO(x6c15'Can,Hey @JetBlue  we're 1/2 hour late. Would be nice if there's someone at the gate to get us off the plane. #321 PBI
2981,112190,5.73695E+17,SouthWest,rO(x6c15'Can,@SouthwestAir I've already got 6 former @AmericanAir loyalists to switch! Watch me get 100!
2982,112202,5.73698E+17,American,rO(x6c15'Can,"@AmericanAir My flight from FLL to DCA has been cancelled, no way to reach customer service via phone, any chance you could help me out?"
2983,112220,5.73706E+17,Delta,rO(x6c15'Can,@DeltaAssist PLEASE HELP my flight DL0419 MXP to JFK has been delayed and I will miss my connection to JFK how can I get on earlier flight?
